time,distance,new_price
07:08,5.81,119167.64
15:11,3.52,52949.43
09:14,4.0,87648.69
03:20,4.39,77703.92
17:51,6.15,134224.8
01:34,9.63,169736.29
16:41,2.36,54491.94
12:32,2.83,41124.97
03:50,2.91,56500.51
10:18,4.45,62461.71
06:54,3.67,57831.85
11:22,6.25,95482.03
09:12,3.23,65196.21
06:43,2.87,45304.36
12:00,3.06,45419.16
06:50,4.75,73827.01
23:28,7.26,134157.84
16:23,4.38,93502.43
09:15,3.39,74654.29
09:24,2.68,57662.01
23:54,9.31,175369.05
03:22,1.86,33153.41
19:27,4.08,57517.37
03:46,6.49,113391.0
21:15,4.06,65716.74
06:42,3.38,55084.37
21:55,5.86,87553.13
00:37,2.59,45122.08
11:10,1.88,29449.82
23:02,5.35,100517.47
12:14,2.72,43451.34
09:00,4.79,93788.72
14:06,4.21,57009.48
12:00,5.11,74409.83
22:48,4.0,67841.2
21:31,5.9,93973.98
21:08,3.15,47599.55
20:28,6.62,105816.83
21:25,2.44,34207.29
08:22,8.06,172232.6
08:44,12.5,265531.53
14:42,4.73,68693.93
09:28,9.82,206757.47
23:51,11.18,204241.87
09:37,3.82,84622.78
07:32,4.59,90275.87
23:06,2.98,56588.54
15:11,3.08,50650.14
16:30,5.04,116790.97
04:31,1.98,37012.41
03:53,6.8,116701.4
17:19,4.87,109972.4
23:54,6.3,117305.91
18:50,4.09,93320.99
03:16,6.27,110753.26
06:35,5.07,82784.08
09:02,5.78,121526.34
17:00,7.03,168197.24
18:49,2.38,54029.03
03:26,3.15,59535.56
09:52,14.26,309799.0
00:46,4.97,91877.77
22:39,1.9,31424.49
17:32,1.9,40443.33
04:19,4.32,78756.86
14:13,3.45,56017.95
16:35,2.99,68287.37
02:04,10.99,189037.66
11:22,3.73,53886.23
01:44,6.76,124111.08
00:59,5.08,92895.99
22:55,3.87,74898.33
20:14,2.53,38205.83
16:05,6.58,145272.38
21:32,1.39,20923.13
15:54,6.93,109843.55
04:18,4.83,87594.6
14:12,6.11,88405.09
02:28,4.5,78805.95
06:05,2.42,38128.61
10:14,5.48,75047.51
09:15,6.85,139249.25
08:23,3.53,70394.24
13:22,6.23,101691.78
12:47,5.2,71578.06
01:09,5.61,105401.66
02:53,2.92,53630.03
06:40,8.51,131019.45
20:40,5.2,82056.76
17:48,6.79,150808.85
02:16,3.69,65340.74
09:48,7.32,149159.77
21:55,3.63,55503.19
06:43,2.87,46741.73
08:44,10.87,242075.4
16:29,1.37,31622.99
10:43,19.98,324115.77
06:45,6.37,104331.72
23:09,3.83,72311.28
13:54,5.28,77671.06
18:18,6.37,142942.42
03:28,3.8,73226.49
05:01,12.4,229507.08
09:35,9.37,205840.1
06:18,17.52,242640.01
12:06,2.43,34266.07
13:25,4.99,72532.01
03:14,2.24,38225.66
07:46,2.6,57698.4
04:55,3.81,65294.23
00:37,3.84,69809.35
03:02,5.39,90353.51
02:37,4.24,71938.86
08:15,6.69,135335.79
07:01,5.26,117999.97
00:30,10.21,192956.03
05:27,6.78,125623.45
08:06,2.49,55301.89
06:29,4.17,68212.13
03:42,4.31,76984.06
12:57,5.58,80877.26
16:06,7.67,168379.77
01:35,5.16,85724.41
04:28,5.98,103755.2
11:23,2.54,37022.19
20:51,3.56,48485.03
07:38,1.72,38155.8
05:03,5.59,106453.07
07:28,6.83,138258.63
17:43,2.32,54248.33
02:04,4.85,91632.35
21:54,4.26,61766.25
11:28,10.43,162540.44
02:29,2.87,49776.1
21:28,7.09,97248.02
05:25,7.94,142980.36
01:18,4.07,72425.91
22:25,5.19,87743.45
11:36,7.68,114994.87
01:26,2.59,50041.07
05:29,3.62,67669.6
16:50,4.92,114204.15
02:52,12.58,236137.37
01:29,3.67,68748.12
22:02,3.92,64886.85
19:58,9.71,158082.56
07:57,6.24,137290.09
21:42,13.35,191175.26
11:06,7.74,117350.63
03:48,4.17,76428.43
04:56,3.88,65558.25
12:08,2.97,42321.44
14:52,2.33,31668.76
22:40,5.31,101460.51
15:41,6.13,83236.09
09:12,6.51,133217.23
22:14,4.21,70509.55
15:53,11.76,186393.86
11:04,2.27,36981.01
16:28,2.15,48716.67
15:34,2.97,41405.86
11:26,4.5,68210.07
07:26,2.59,56478.35
19:07,8.79,137589.64
02:31,3.1,57996.65
15:19,2.83,40613.89
12:09,7.6,104217.75
22:12,4.97,84251.16
18:28,6.63,158353.08
07:34,4.38,93392.66
21:53,5.13,80519.43
04:07,2.19,42013.43
19:28,4.16,66840.12
07:30,2.65,53486.78
23:40,11.91,198553.22
11:29,8.55,139221.27
00:21,3.23,62842.3
20:20,4.04,61414.83
19:11,4.14,66863.39
05:10,13.16,226246.02
21:01,5.46,75585.51
17:49,3.62,81414.8
07:40,4.82,105779.85
06:01,2.08,32137.28
00:33,4.32,79532.35
20:02,2.61,35378.88
15:15,1.78,25713.93
11:50,12.1,197469.81
05:03,4.42,74737.65
19:22,3.05,47776.56
01:56,1.92,36020.66
13:49,4.01,62991.96
03:19,4.16,80977.9
00:24,6.57,116471.89
22:29,2.78,51592.09
17:17,3.43,74064.22
12:41,2.82,41491.66
01:10,4.02,72236.05
08:28,1.65,33329.19
20:16,3.0,48626.63
01:25,6.14,114506.18
08:55,2.43,49423.26
00:56,7.39,124880.17
10:22,6.94,99621.52
02:55,7.23,132843.77
19:51,4.47,71452.15
22:47,4.28,76991.85
03:19,5.26,88378.52
17:44,8.67,188604.59
22:01,8.29,145308.93
05:23,1.95,35934.22
02:30,2.89,49902.74
21:26,2.65,37577.21
10:01,6.45,92548.79
14:56,3.19,48751.9
21:13,4.05,60635.46
04:03,10.53,200281.39
19:48,7.85,122402.37
09:12,8.92,191746.48
11:35,3.13,43728.58
14:34,1.12,15320.29
16:43,3.68,82854.43
09:53,2.18,43008.66
05:54,1.7,29827.26
17:07,7.88,166098.71
12:01,2.87,40257.81
02:05,2.99,50397.79
23:30,3.73,70558.09
09:53,10.21,209671.6
13:09,4.13,56783.87
05:43,7.21,124747.98
02:20,3.83,71002.27
15:41,2.03,32001.34
06:09,2.47,34262.78
19:22,4.47,70836.44
13:02,4.73,69105.81
08:31,5.88,126618.76
14:19,5.88,91225.91
20:09,7.03,111630.11
02:28,3.05,56720.24
01:40,11.17,185677.61
01:51,11.7,211239.41
02:50,3.45,58724.67
17:45,3.01,72048.01
13:33,1.84,26195.29
19:36,4.88,72051.94
17:19,5.62,121322.67
09:07,3.35,66769.45
01:06,5.16,94484.49
21:05,2.24,33541.33
00:10,7.27,128136.66
03:43,3.44,57586.19
13:17,5.18,81332.22
00:50,4.98,82228.6
13:41,1.68,25011.25
15:56,6.8,104714.27
21:28,3.03,44785.02
13:24,4.96,68827.43
19:20,2.21,35067.22
02:45,3.53,61614.76
02:02,5.37,90848.25
08:17,2.61,55258.72
05:23,2.69,44459.43
12:46,4.77,69045.31
20:37,4.12,64923.23
01:09,5.34,102672.75
07:26,3.73,79331.68
20:11,6.18,87414.77
01:06,3.38,57922.36
03:16,6.04,110616.34
14:00,2.85,41923.04
03:57,3.3,56237.64
12:49,6.46,102439.65
11:25,3.47,48863.77
12:14,2.5,36093.45
13:50,10.64,145664.54
19:59,4.4,68715.04
17:32,5.67,123818.94
05:36,1.45,24873.12
10:46,8.72,125691.68
01:30,16.83,321814.55
22:34,8.34,150575.04
18:00,8.96,192323.37
18:07,3.65,85206.19
04:11,5.08,87049.06
18:58,5.72,127206.97
01:53,3.16,57561.21
09:56,4.21,89521.95
01:18,2.72,45392.05
10:24,3.68,58879.1
17:56,6.82,153118.9
23:31,1.85,36085.09
14:11,7.22,112975.55
08:12,2.04,45779.83
22:27,4.6,82172.08
18:00,4.81,103146.68
08:50,5.97,129397.26
02:05,4.09,77119.44
20:07,2.66,42686.87
08:03,4.91,100283.65
13:04,13.28,199624.38
18:24,4.45,104886.3
06:21,2.88,46421.89
15:27,3.55,48173.51
15:38,4.83,74947.01
00:22,3.92,71726.98
03:03,3.66,61228.23
03:51,8.7,167892.53
06:03,5.8,86116.88
07:46,4.22,90908.35
16:58,4.24,100269.93
04:20,4.89,82544.1
06:36,5.93,95293.12
19:55,8.51,133365.26
19:40,3.65,58428.6
03:01,2.73,49023.52
05:58,3.39,56338.39
06:06,2.89,44870.86
17:48,2.09,46230.56
04:15,9.07,160657.33
19:16,6.87,101852.55
02:19,1.43,25724.17
06:57,5.0,77393.06
21:22,3.71,58208.98
13:33,3.5,55367.12
06:10,1.29,20056.13
04:33,4.43,83687.73
21:32,4.66,64582.11
04:25,2.49,47301.46
22:01,10.09,178177.33
01:22,6.66,120401.38
20:40,2.63,38921.6
21:21,7.47,111576.11
05:57,3.55,61631.78
14:33,7.6,106411.64
20:59,2.18,30092.72
09:14,4.88,101756.84
22:09,2.44,41171.43
23:14,2.95,50818.17
06:41,1.71,23715.23
04:28,2.42,40681.7
00:56,2.41,46155.58
12:22,2.26,35148.71
20:58,4.92,80134.68
17:16,1.85,42497.28
12:59,5.2,83427.9
20:08,7.41,112392.22
20:49,2.87,42777.85
17:35,4.3,97011.68
04:08,3.79,66163.52
12:15,3.65,56452.45
03:35,1.25,23968.07
16:47,2.55,59564.91
02:50,9.31,166456.06
16:32,5.27,125737.82
10:54,3.97,65367.09
20:30,1.63,24441.98
19:05,6.03,97030.54
22:09,2.84,46917.97
20:15,2.41,33071.08
03:03,2.54,42047.97
01:53,5.79,108876.77
19:21,4.33,59428.99
15:12,6.91,93575.64
17:15,7.87,168717.24
07:51,3.1,63226.68
02:28,4.39,78501.96
08:05,3.85,75862.17
19:25,2.27,34019.97
05:10,2.44,42035.54
09:23,4.13,83903.97
20:28,4.36,69540.57
09:02,4.36,97937.42
12:51,4.36,64983.88
16:09,2.98,65461.84
08:59,12.95,288603.01
16:00,5.03,113236.3
23:51,3.36,62820.52
08:42,5.48,113667.92
08:25,2.93,58879.2
00:57,4.54,83866.52
01:11,5.48,101273.3
15:13,5.9,87840.57
00:24,2.39,41372.55
09:07,20.38,448263.7
17:42,8.09,176620.04
07:03,12.38,265931.41
20:27,3.94,57772.67
10:06,5.07,75635.61
22:09,4.56,78202.89
01:50,3.41,62893.96
07:56,6.55,132075.2
21:57,2.88,43093.12
07:35,6.35,130169.42
16:01,3.49,83466.76
14:25,5.47,89984.42
16:52,9.31,216495.89
22:49,4.19,81567.46
23:13,6.62,111486.96
12:57,3.47,57254.82
18:15,2.48,52907.27
04:53,10.29,182553.76
11:42,6.51,92599.33
00:41,4.19,81132.06
22:16,6.35,116857.52
04:45,2.7,49315.21
07:21,5.59,125749.71
12:03,5.0,76614.69
07:18,6.2,133014.68
22:01,10.18,169412.0
10:38,9.25,148639.24
00:08,2.24,43440.08
12:59,1.65,27071.86
18:18,5.07,109779.67
23:15,4.88,83787.49
02:53,2.54,44688.39
23:24,2.77,48319.93
16:47,3.05,66825.1
04:17,8.74,160015.43
19:22,3.54,56324.44
20:52,2.11,34462.0
07:20,4.34,85505.83
13:10,4.48,64152.66
03:38,2.67,46183.69
10:40,6.02,87734.76
19:03,7.91,116911.93
14:24,3.75,55033.8
18:31,2.11,50405.44
06:29,3.91,57888.79
18:44,5.21,118061.7
18:58,1.52,35416.37
10:25,5.7,89375.07
04:56,3.72,67802.95
04:35,4.58,87411.79
21:50,3.88,59606.91
07:33,3.07,68030.46
09:08,4.24,86526.07
05:11,3.47,58710.64
14:01,3.75,59811.92
15:37,2.89,42269.44
16:04,5.86,134538.07
07:04,8.32,180595.79
07:51,2.9,59312.29
08:21,4.23,88841.36
01:04,2.59,49725.62
14:58,5.44,87819.11
17:03,5.01,116552.72
02:08,3.36,63038.69
16:28,4.3,101881.2
03:21,6.91,129236.28
03:26,2.01,35148.65
13:09,2.35,32565.87
08:15,5.99,124489.03
08:41,4.61,91012.91
22:41,4.33,72901.4
17:50,7.18,171279.86
09:09,6.37,137215.91
20:05,10.57,169620.15
03:48,7.01,129202.04
11:04,5.83,86012.0
07:57,4.36,85395.83
01:05,4.17,80762.71
21:58,4.47,61357.01
12:55,5.01,76809.9
20:58,2.45,33844.68
15:46,5.11,73384.83
01:24,3.97,67689.02
10:58,5.36,81228.14
09:50,3.36,74403.76
14:49,3.22,49655.08
16:03,5.03,115645.33
07:39,5.69,126460.97
17:58,3.31,77035.31
22:47,8.67,165534.61
08:31,8.64,179232.04
07:55,2.03,44890.97
13:50,3.04,46912.85
17:51,4.75,101678.26
21:34,5.39,73452.68
19:09,13.02,185243.32
19:33,4.81,70376.99
20:35,4.23,67706.26
11:05,2.54,39891.11
18:42,2.03,48412.76
13:45,4.19,63623.29
16:15,12.54,291402.74
23:58,4.03,69847.57
20:52,3.05,47321.75
02:18,5.62,104604.64
22:33,1.64,31313.05
06:24,4.66,70453.27
16:30,6.77,155302.83
11:48,2.79,39371.56
08:40,8.89,192909.4
14:16,6.23,99821.32
17:46,8.93,203343.53
20:29,2.25,31184.28
12:38,4.09,59119.05
20:53,7.11,106081.15
07:54,2.12,45630.99
13:30,7.2,104062.32
07:18,4.1,90203.42
13:34,7.17,104782.64
06:28,5.0,68094.67
22:58,9.07,171335.12
11:00,2.35,36253.35
10:03,5.28,84034.16
21:27,2.1,30617.74
21:17,5.53,74916.11
10:25,5.28,72447.08
21:39,3.89,53768.61
12:18,3.03,48201.55
17:54,3.81,83429.35
01:54,4.71,91736.23
20:59,5.17,81494.07
14:56,11.78,180230.62
19:05,6.94,114101.21
17:00,3.34,73352.01
14:07,5.99,83807.28
18:32,6.96,161631.83
22:50,3.23,55963.57
23:42,6.37,123406.05
11:20,2.13,35086.69
12:23,3.17,51608.77
21:24,2.2,35914.85
10:46,4.03,61891.89
04:54,3.54,65697.89
00:56,3.67,61674.65
23:42,6.74,126598.11
02:18,4.69,80216.69
21:28,6.69,107131.87
18:52,10.11,241388.78
22:09,12.77,218892.47
06:55,4.18,57396.27
11:11,5.86,87548.74
14:32,4.15,65847.66
04:55,7.44,139992.72
14:06,6.75,105267.42
07:16,3.22,70742.62
09:57,3.47,69428.29
15:59,8.96,138519.12
07:09,3.41,72596.85
00:30,4.24,71878.51
11:59,6.28,92601.74
04:05,4.13,78624.05
02:16,9.65,187363.29
00:49,7.51,138951.26
03:36,2.88,55492.51
07:17,3.34,66537.97
02:25,6.01,116786.91
09:48,4.37,85587.92
01:53,1.7,30711.13
10:15,2.76,39642.9
09:07,5.04,110546.67
20:23,7.0,99005.45
13:12,7.05,95361.24
06:28,11.96,176309.87
01:31,3.17,52943.14
08:23,3.25,66172.16
15:15,4.43,68287.73
12:10,1.94,27886.35
08:31,4.47,90558.29
19:05,4.06,56764.34
03:58,6.66,112561.41
21:34,7.25,109286.04
09:32,5.36,115440.86
21:17,4.49,66685.6
11:36,5.38,74574.18
16:12,3.01,69173.0
13:09,4.3,65239.91
13:36,4.52,66181.56
01:25,4.32,75497.14
20:45,4.11,57804.75
19:16,3.28,45789.22
10:00,2.68,38957.52
15:24,4.04,55111.22
18:33,6.03,134586.16
22:38,1.88,34413.76
05:09,3.5,67542.49
23:19,12.61,231753.49
18:06,4.07,93077.74
04:55,4.83,85190.81
03:15,11.24,189933.72
14:36,5.26,78030.41
03:28,5.32,97301.88
19:59,2.84,44558.76
09:11,5.24,115176.47
23:16,4.45,76818.39
21:47,7.12,101226.8
02:19,8.49,154448.03
04:25,4.55,82803.49
05:47,5.43,93062.4
20:18,1.74,26587.92
21:57,1.47,21304.43
07:46,7.74,165807.12
06:11,1.29,18502.62
20:20,5.28,80641.1
09:41,4.11,89595.81
05:57,8.3,161262.53
13:53,4.4,71483.82
03:33,11.04,198758.04
12:06,4.05,60568.08
19:44,7.95,117764.44
16:34,2.12,44672.62
22:14,1.42,24096.55
06:00,4.42,60439.99
03:25,2.22,41358.39
13:34,4.35,64108.79
02:24,3.65,60842.61
23:41,6.07,112641.69
04:58,2.63,48519.81
15:58,5.54,86784.63
22:14,6.9,126323.81
19:21,4.04,56548.89
03:58,5.69,94971.45
23:05,2.75,52070.29
23:51,3.7,63467.02
01:14,2.29,41529.32
17:23,14.43,324059.96
18:20,8.28,196867.97
18:06,10.28,232884.49
16:56,8.23,187044.62
13:28,3.22,46511.7
18:31,2.08,49680.7
21:31,3.63,55603.13
23:52,5.68,93870.76
12:58,3.88,58796.24
11:04,1.47,21392.68
05:03,6.51,108063.55
20:21,2.02,29819.44
03:17,3.63,68291.64
18:34,10.72,241269.03
15:16,4.59,70816.6
12:49,7.68,118385.3
03:49,5.33,98680.39
22:55,2.71,47799.2
16:23,6.45,142692.08
22:01,4.34,71706.46
00:12,2.13,36165.28
17:53,1.96,46761.25
19:14,5.43,87001.47
16:04,13.07,285357.71
14:02,2.62,38473.28
10:36,2.78,45326.47
21:36,5.47,77925.14
12:36,2.32,35077.92
00:02,14.54,240902.24
16:34,2.91,66454.56
05:51,3.49,67365.1
03:22,3.0,57411.97
19:59,7.15,107321.01
15:27,13.21,204111.06
14:59,3.15,47956.35
14:29,6.91,94703.59
05:17,2.33,39601.11
14:57,7.24,118675.98
13:51,10.8,154037.03
10:35,9.26,135754.35
06:32,4.79,71970.02
08:25,2.67,59998.67
15:47,4.48,69806.72
04:39,3.84,70548.25
19:16,3.58,54031.79
09:39,4.97,107346.5
17:06,4.34,99671.04
02:56,6.38,122642.79
12:07,6.41,96887.92
10:52,4.34,64124.52
16:55,5.56,130292.57
21:30,8.68,137960.97
12:58,3.44,48131.46
05:57,4.52,77746.91
16:11,2.68,63987.81
12:47,5.7,84499.13
18:30,4.95,111652.04
20:43,5.64,81432.74
18:18,2.73,61347.76
09:09,6.57,142804.97
02:38,4.72,84642.49
13:11,7.5,108315.96
18:19,3.6,76652.08
04:36,6.3,121573.83
04:47,5.6,107017.0
19:40,9.61,152477.03
16:06,4.23,97602.92
20:51,3.4,51096.15
09:53,3.5,77699.37
04:57,2.57,48602.93
03:13,3.48,66033.63
05:10,1.39,24235.52
03:06,8.89,157892.73
06:28,11.79,184122.65
06:09,4.16,60832.96
17:28,5.58,125431.82
02:08,4.86,89702.78
00:35,2.32,41405.52
23:47,7.49,141342.53
03:09,8.07,135911.9
05:18,2.66,49678.78
08:55,5.29,105367.4
21:30,3.93,64110.84
13:16,8.13,117343.96
11:08,4.3,68307.47
19:44,4.36,65655.93
23:32,11.14,186834.92
03:33,2.36,43005.78
20:44,5.07,82375.58
23:23,4.68,79509.21
11:08,3.31,47935.21
09:06,12.43,258708.9
21:15,5.3,75966.44
06:18,6.27,102408.78
02:38,6.73,118753.01
22:05,3.82,70523.59
13:49,8.34,118171.0
23:50,7.54,129385.58
09:10,4.22,84441.46
15:11,7.16,106065.87
15:57,8.33,125784.27
21:41,6.67,90253.54
09:12,2.95,64934.35
12:11,4.28,64355.37
05:20,5.68,96469.64
11:09,5.08,69657.7
08:19,3.09,60794.79
12:49,3.88,55427.9
03:35,5.34,96176.7
23:27,2.11,40208.2
10:23,4.53,73348.74
19:04,6.35,101567.39
17:36,5.16,113506.58
10:59,2.92,42091.85
20:11,3.19,52474.19
03:57,9.43,174798.76
17:34,2.8,61457.22
00:39,8.11,141784.09
06:53,3.28,48629.74
05:01,7.89,144829.42
14:49,5.87,95124.73
17:40,3.77,81323.63
23:44,1.85,31041.49
10:38,5.47,80503.81
19:41,4.91,69866.15
23:08,5.51,100476.18
14:21,5.87,91544.08
15:46,2.32,33528.6
06:04,5.46,84868.68
20:11,6.5,94391.16
09:00,6.46,138240.02
11:43,2.4,36884.3
23:21,7.98,138358.33
13:37,5.55,85556.98
04:50,5.92,104387.03
20:18,2.86,41551.94
17:15,6.54,143102.94
04:30,1.89,33193.44
02:50,2.93,55310.2
22:02,8.44,145513.01
04:22,6.39,118456.92
23:41,5.18,99560.08
16:58,7.18,158416.54
18:17,7.44,156855.64
18:25,6.55,137963.48
20:12,4.02,55952.64
11:57,2.89,39957.91
08:17,3.22,69940.38
00:02,9.07,157728.6
17:57,2.37,54374.57
20:59,5.73,78061.09
03:22,5.73,99675.02
09:02,9.34,188638.39
06:54,5.72,82037.76
21:24,3.63,51038.8
22:26,3.66,67094.09
00:57,4.47,82618.41
16:43,7.9,169329.18
23:26,6.71,125591.68
01:51,2.6,44923.65
10:38,5.15,73920.89
08:24,6.77,148867.54
06:23,3.98,64498.34
21:07,1.52,24312.53
16:08,4.06,87110.3
16:45,2.13,51181.98
01:36,1.97,36486.16
05:29,7.63,137652.34
13:52,15.81,258690.18
05:18,8.87,168016.07
01:52,1.21,22567.99
00:15,4.11,78157.96
09:23,3.34,68936.17
20:43,2.15,33408.58
04:20,5.65,96530.0
01:35,4.09,79532.83
21:39,2.5,38230.94
15:38,1.6,25554.9
01:46,3.31,58577.45
09:05,4.5,97978.81
01:04,4.22,74605.62
15:13,7.62,116429.07
15:52,5.31,84030.27
18:44,3.77,80536.48
06:41,2.98,43396.35
21:49,1.85,27981.24
11:03,2.6,37661.87
23:07,8.84,154039.63
14:23,6.91,99061.16
07:10,5.18,104505.89
05:16,3.5,66676.99
09:49,8.34,185637.96
02:20,2.7,50281.17
18:56,2.72,57337.75
16:25,4.28,99906.1
06:42,1.5,22710.98
20:47,2.67,42041.01
19:43,3.98,58987.43
03:44,3.56,59158.55
13:26,2.73,42505.21
19:15,12.4,183921.95
21:54,8.86,142853.98
14:25,10.56,165981.97
23:52,4.27,74975.77
07:32,3.51,76076.5
20:30,9.98,149593.74
14:47,4.68,65934.36
21:46,2.64,38925.63
19:05,2.73,38684.86
13:43,3.81,51499.96
08:07,4.43,89717.85
07:06,4.67,93960.12
16:33,4.09,85914.23
01:43,14.44,272165.19
23:52,2.28,38118.51
02:13,6.27,111966.64
07:15,3.53,73258.61
11:42,4.4,61732.99
00:51,7.17,139149.93
09:08,1.84,39167.93
19:09,2.79,44519.64
02:16,4.19,75406.89
05:11,9.38,175030.47
06:05,9.35,153444.72
19:18,8.49,123459.46
22:42,1.5,26960.92
17:40,2.65,59773.78
10:52,2.71,44593.42
18:28,4.36,94600.45
04:05,1.77,32873.2
18:58,7.76,166172.33
10:24,1.65,26918.63
23:56,7.51,137220.08
11:23,6.93,111373.1
09:24,2.59,57527.12
07:15,8.42,178328.11
23:51,3.79,70361.76
08:15,3.33,71964.01
03:05,3.63,64912.47
04:36,3.79,67465.12
20:20,3.97,55778.85
07:03,4.01,82873.31
22:33,2.87,55915.05
08:27,3.22,65496.38
14:37,3.37,53165.3
14:40,10.34,141479.8
15:27,3.37,50196.56
13:16,3.26,44607.59
07:13,9.57,200181.35
17:06,3.82,80434.75
09:21,2.87,61280.52
19:50,2.58,39319.69
05:00,2.2,41626.6
11:28,5.87,89582.74
01:51,1.82,35050.47
06:30,8.79,139253.37
15:29,4.28,59506.0
02:56,3.6,62300.06
12:14,4.0,54289.13
02:17,5.65,99757.28
17:34,3.54,79827.37
10:49,4.07,66526.34
07:29,7.59,159850.4
05:33,5.33,100443.84
00:41,2.4,41511.1
00:10,3.15,53354.19
22:26,1.84,34819.31
07:23,6.1,123395.73
04:34,6.43,122906.17
15:38,2.81,39352.38
10:07,14.19,227791.68
04:50,15.16,285369.76
03:17,4.53,83108.22
05:12,3.01,57306.73
13:44,5.14,74478.19
21:23,2.97,41612.72
18:50,7.21,154736.71
08:22,4.87,98923.42
11:11,5.05,74916.5
10:48,10.8,174189.55
13:29,3.29,45280.64
22:30,3.36,64572.82
15:27,6.88,112045.68
00:21,3.63,67798.92
12:43,9.99,161900.1
22:27,7.39,139022.37
20:12,3.72,56149.28
20:24,1.81,27721.73
12:43,2.17,33356.41
01:50,3.52,59458.98
03:45,5.49,93710.86
05:06,7.78,140526.7
22:44,4.02,67724.69
04:05,2.87,55732.75
02:23,4.18,75278.01
00:18,4.53,79867.45
03:18,8.61,146068.27
19:35,8.37,123461.35
01:50,2.72,47272.91
04:08,5.62,94279.77
02:47,2.92,56735.63
08:58,2.97,60193.86
19:35,7.53,117304.64
05:37,4.06,68045.35
17:39,6.17,146506.75
05:58,5.86,106991.68
18:28,4.31,98936.0
11:23,5.29,83878.57
10:47,4.96,76015.61
01:04,2.52,42137.81
14:52,5.72,84565.75
11:53,3.15,44983.13
11:41,2.63,39285.0
08:54,6.87,142320.57
20:44,3.33,53284.91
23:25,7.81,134645.12
01:13,7.76,132752.51
21:38,3.53,57820.02
02:28,7.65,147937.21
11:51,3.69,60795.08
15:05,4.33,65853.91
20:06,5.74,79393.37
23:36,12.42,237817.81
00:52,7.17,121492.37
20:17,4.35,60812.0
02:22,4.72,80605.8
19:43,2.03,31396.97
01:37,7.41,124594.49
08:58,7.02,153266.07
18:00,5.16,109350.23
14:03,6.42,88749.26
17:50,1.63,36311.99
10:43,2.61,38195.01
22:46,11.03,214769.78
15:34,3.94,64615.46
21:22,6.55,92083.29
16:26,3.09,73555.85
04:59,3.59,66741.63
11:25,11.33,166832.78
10:51,4.14,65113.86
14:59,5.82,94331.71
02:07,4.78,81517.39
00:42,5.07,86624.47
19:15,4.98,73386.45
15:40,1.67,23354.76
01:02,5.69,100019.25
01:31,3.43,63152.27
02:04,10.91,206639.98
07:19,3.05,62146.8
23:13,3.54,61406.44
14:59,15.23,241180.76
06:31,6.43,94223.56
05:25,2.74,51955.14
08:46,4.89,110039.33
19:05,2.43,40023.22
00:58,5.1,94246.95
07:57,3.0,61827.34
22:35,11.39,190113.55
22:39,5.53,103515.43
02:50,5.83,113385.68
03:58,7.21,120364.07
14:04,7.62,103014.62
05:12,3.18,60319.66
14:31,4.7,64886.78
20:15,3.59,49300.1
02:00,12.77,245564.72
20:12,1.43,19640.29
20:53,3.36,46532.75
13:10,4.31,65489.4
19:52,4.8,75686.92
13:07,4.75,69826.92
03:24,4.38,77786.84
11:39,4.13,63625.91
16:31,5.06,113850.58
06:23,5.64,76521.54
08:27,10.97,217694.42
02:13,10.92,199299.81
12:44,5.21,82733.21
14:02,3.5,55238.51
17:35,3.62,84127.01
18:26,2.32,54163.13
00:19,7.22,120064.1
05:46,4.38,84080.72
22:14,5.58,106896.94
01:26,5.3,95827.72
23:52,3.16,54530.35
13:44,2.97,45412.03
05:40,3.57,64943.45
13:27,5.71,80956.39
03:24,4.3,78809.87
20:41,1.85,29463.53
07:43,2.69,58865.18
02:45,3.92,65396.59
18:32,4.41,95306.12
13:45,5.8,89916.45
19:13,4.57,73491.91
16:07,3.74,84350.78
07:47,3.67,79455.32
23:13,4.96,82098.16
13:00,5.52,84650.17
05:15,3.8,73672.95
22:17,2.61,48327.79
21:06,4.27,69395.72
15:14,3.24,49216.79
18:23,5.17,121762.47
13:48,9.4,130357.59
18:50,2.28,48726.9
02:54,7.97,134333.32
09:12,5.67,118800.79
18:08,7.78,171065.09
08:55,3.6,78060.35
19:55,2.17,35250.61
12:14,4.9,75300.93
06:56,9.02,127590.29
13:57,2.64,42967.85
08:34,2.84,59939.64
22:23,6.01,112165.2
18:32,3.47,82118.97
14:15,10.31,169788.31
19:07,6.21,93251.5
13:28,3.13,49810.59
23:22,3.38,61505.8
05:44,3.45,61902.37
20:30,4.39,66294.32
03:39,5.22,93688.29
07:48,5.03,104469.17
16:53,2.55,59178.39
08:54,7.04,142457.62
00:13,3.88,71132.36
23:58,2.82,52535.12
19:52,3.56,57513.69
13:29,7.44,107878.03
10:52,4.93,79269.2
20:38,5.15,84111.58
02:26,2.5,46055.89
08:46,4.79,104447.26
13:15,7.38,108611.51
08:50,1.82,40675.38
03:05,3.69,68304.52
03:54,6.12,106677.51
07:32,4.85,100471.41
01:43,2.69,49422.47
08:17,5.47,110490.89
13:15,2.5,39404.51
21:11,2.9,41167.17
08:19,3.06,65122.56
23:44,9.7,180255.04
22:39,1.94,37104.79
15:58,2.02,31684.3
16:28,5.16,120813.28
15:29,4.72,76692.55
11:25,3.54,54187.43
02:21,4.51,85918.03
10:32,2.63,37362.34
13:57,4.69,74825.48
17:52,4.98,107823.5
20:38,8.23,134122.51
20:46,11.63,168526.55
